id,siteID,year,first_ice,freezeup,unsafe_boat,safe_man,safe_veh,type_veh,remarks,,
1788,492,1967,10/19/1967,\N,\N,12/2/1967,\N,,,,
1789,492,1968,10/18/1968,\N,\N,11/7/1968,11/17/1968,,,,
1790,492,1969,10/29/1969,\N,\N,\N,11/27/1969,,,,
1791,492,1970,10/14/1970,\N,11/4/1970,10/18/1970,\N,,,,
1792,492,1971,10/8/1971,\N,\N,11/30/1971,12/1/1971,,,,
1793,492,1972,10/6/1972,\N,11/1/1972,11/7/1972,11/9/1972,,,,
1794,492,1973,10/15/1973,\N,\N,\N,11/9/1973,,,,
1795,492,1974,10/11/1974,\N,\N,10/31/1974,11/6/1974,snowmachine,,,
1796,492,1975,10/17/1975,\N,\N,11/4/1975,11/6/1975,snowmachine,,,
1797,492,1977,10/14/1977,\N,\N,11/7/1977,11/18/1977,,,,
1798,492,1978,10/13/1978,\N,\N,11/26/1978,11/27/1978,snowmachine,,,
1799,492,1979,10/26/1979,\N,\N,11/19/1979,11/21/1979,snowmachine,,,
1800,492,1980,10/11/1980,\N,10/10/1980,11/13/1980,11/14/1980,snowmachine,,,
1801,492,1981,10/13/1981,\N,10/20/1981,11/19/1981,11/20/1981,snowmachine,,,
1802,492,1982,10/13/1982,\N,10/11/1982,11/3/1982,11/5/1982,snowmachine,,,
1803,492,1984,10/22/1984,\N,10/22/1984,10/30/1984,11/3/1984,three wheeler,,,
1804,492,1985,10/19/1985,\N,10/20/1985,10/29/1985,11/1/1985,three wheeler,,,
1805,492,1986,10/12/1986,\N,10/13/1986,11/21/1986,11/23/1986,three wheeler,,,
1806,492,1987,10/28/1987,\N,10/28/1987,11/16/1987,11/14/1987,snowmachine,,,
1807,492,1988,10/12/1988,\N,10/11/1988,11/18/1988,11/11/1988,snowmachine,,,
1808,492,1989,10/21/1989,\N,10/22/1989,11/5/1989,11/9/1989,snowmachine,,,
1809,492,1990,10/21/1990,\N,10/21/1990,11/17/1990,11/26/1990,snowmachine,,,
1810,492,1993,10/26/1993,\N,10/25/1993,11/28/1993,12/1/1993,snowmachine,,,
1811,492,1995,10/15/1995,\N,10/15/1995,11/24/1995,11/30/1995,snowmachine,,,
1812,492,2000,10/15/2000,\N,10/18/2000,11/23/2000,11/25/2000,snowmachine,,,
1813,493,1940,\N,11/15/1940,\N,0000-00-00,\N,,,,
1814,493,1942,\N,\N,\N,10/10/1942,\N,,,,
1815,493,1943,\N,11/10/1943,\N,0000-00-00,\N,,,,
1816,493,1945,\N,11/12/1945,\N,0000-00-00,\N,,,,
1817,493,1946,\N,11/1/1946,\N,0000-00-00,\N,,,,
1818,493,1948,\N,\N,\N,\N,11/13/1948,,,,
1819,493,1949,10/15/1949,\N,\N,11/30/1949,\N,,,,
1820,493,1950,10/11/1950,\N,\N,11/14/1950,0000-00-00,,,,
1821,493,1951,10/5/1951,\N,\N,11/1/1951,11/15/1951,,,,
1822,493,1952,10/20/1952,\N,\N,11/30/1952,12/2/1952,,,,
1823,493,1953,9/10/1953,\N,\N,11/3/1953,\N,,,,
1824,493,1954,10/13/1954,\N,\N,11/13/1954,11/20/1954,,,,
1825,493,1956,10/10/1956,\N,\N,10/28/1956,11/28/1956,,,,
1826,493,1957,10/13/1957,\N,11/10/1957,1/10/1958,\N,,,,
1827,493,1958,10/4/1958,\N,\N,10/20/1958,12/1/1958,,,,
1828,493,1959,10/10/1959,\N,\N,10/16/1959,1/1/1960,,,,
1829,493,1966,10/17/1966,\N,\N,10/24/1966,\N,,,,
1830,493,1969,10/19/1969,\N,10/21/1969,11/17/1969,11/24/1969,,,,
1831,493,1971,11/3/1971,\N,\N,11/5/1971,12/1/1971,,,,
1832,493,1972,10/2/1972,\N,0000-00-00,10/14/1972,10/26/1972,,,,
1833,493,1973,10/13/1973,\N,\N,10/20/1973,\N,,,,
1834,493,1977,10/13/1977,\N,10/13/1977,10/19/1977,\N,,,,
1835,493,1979,10/10/1979,\N,10/12/1979,10/13/1979,\N,,,,
1836,493,1980,10/21/1980,\N,10/20/1980,11/3/1980,11/5/1980,,,,
1837,493,1982,10/10/1982,\N,10/10/1982,10/20/1982,10/23/1982,snowmachine,,,
1838,494,1901,\N,\N,\N,11/3/1901,\N,,,,
1839,494,1902,\N,\N,\N,11/7/1902,\N,,,,
1840,494,1903,\N,\N,\N,10/21/1903,\N,,,,
1841,494,1904,\N,\N,\N,11/4/1904,\N,,,,
1842,494,1905,\N,\N,\N,10/26/1905,\N,,,,
1843,494,1906,\N,\N,\N,11/9/1906,\N,,,,
1844,494,1907,\N,\N,\N,10/27/1907,\N,,,,
1845,494,1908,\N,\N,\N,10/26/1908,\N,,,,
1846,494,1909,\N,\N,\N,11/3/1909,\N,,,,
1847,494,1910,\N,\N,\N,11/4/1910,\N,,,,
1848,494,1911,\N,\N,\N,11/8/1911,\N,,,,
1849,494,1912,\N,\N,\N,11/4/1912,\N,,,,
1850,494,1913,\N,\N,\N,\N,\N,,,,
1851,494,1914,\N,\N,\N,11/10/1914,\N,,,,
1852,494,1915,\N,\N,\N,\N,\N,,,,
1853,494,1916,\N,\N,\N,11/7/1916,\N,,,,
1854,494,1917,\N,\N,\N,\N,\N,,,,
1855,494,1918,\N,\N,\N,\N,\N,,,,
1856,494,1919,\N,\N,\N,11/6/1919,\N,,,,
1857,494,1920,\N,\N,\N,10/16/1920,\N,,,,
1858,494,1921,\N,\N,\N,11/4/1921,\N,,,,
1859,494,1922,\N,\N,\N,11/3/1922,\N,,,,
1860,494,1923,\N,\N,\N,11/15/1923,\N,,,,
1861,494,1924,\N,\N,\N,11/1/1924,\N,,,,
1862,494,1925,\N,\N,\N,11/9/1925,\N,,,,
1863,494,1926,\N,\N,\N,10/18/1926,\N,,,,
1864,494,1927,\N,\N,\N,\N,\N,,,,
1865,494,1928,\N,\N,\N,11/5/1928,\N,,,,
1866,494,1929,\N,\N,\N,10/21/1929,\N,,,,
1867,494,1930,\N,\N,\N,10/13/1930,\N,,,,
1868,494,1931,\N,\N,\N,11/6/1931,\N,,,,
1869,494,1932,\N,\N,\N,11/6/1932,\N,,,,
1870,494,1934,\N,\N,\N,11/4/1934,\N,,,,
1871,494,1935,\N,\N,\N,11/12/1935,\N,,,,
1872,494,1937,\N,\N,\N,11/22/1937,\N,,,,
1873,494,1938,\N,\N,\N,11/8/1938,\N,,,,
1874,494,1939,\N,\N,\N,10/28/1939,\N,,,,
1875,494,1940,\N,\N,\N,11/7/1940,\N,,,,
1876,494,1941,\N,\N,\N,10/24/1941,\N,,,,
1877,494,1942,\N,\N,\N,11/11/1942,\N,,,,
1878,494,1943,\N,\N,\N,11/4/1943,\N,,,,
1879,494,1947,10/12/1947,\N,\N,11/10/1947,\N,,,,
1880,494,1948,10/9/1948,\N,\N,10/28/1948,\N,,,,
1881,494,1950,10/9/1950,\N,\N,11/5/1950,\N,,,,
1882,494,1951,10/4/1951,\N,\N,10/29/1951,\N,,,,
1883,494,1952,10/10/1952,\N,\N,11/15/1952,\N,,,,
1884,494,1953,10/5/1953,\N,\N,11/3/1953,\N,,,,
1885,494,1954,10/16/1954,\N,\N,11/10/1954,11/20/1954,,,,
1886,494,1955,10/12/1955,\N,\N,11/5/1955,\N,,,,
1887,494,1956,10/8/1956,\N,\N,10/14/1956,10/15/1956,,,,
1888,494,1957,10/12/1957,\N,\N,11/9/1957,\N,,,,
1889,494,1958,10/4/1958,\N,\N,10/20/1958,10/29/1958,,,,
1890,494,1964,10/20/1964,\N,10/22/1964,11/10/1964,\N,,,,
1891,494,1965,10/7/1965,\N,11/3/1965,11/7/1965,\N,,,,
1892,494,1966,10/17/1966,\N,\N,10/31/1966,\N,,,,
1893,494,1967,10/10/1967,\N,10/17/1967,10/28/1967,\N,,,,
1894,494,1968,10/8/1968,\N,\N,11/2/1968,11/23/1968,,,,
1895,494,1969,10/20/1969,\N,10/22/1969,11/14/1969,12/7/1969,,,,
1896,494,1970,10/1/1970,\N,10/10/1970,10/28/1970,11/7/1970,,,,
1897,494,1971,10/3/1971,\N,10/15/1971,11/20/1971,12/11/1971,,,,
1898,494,1972,10/2/1972,\N,10/2/1972,11/10/1972,11/18/1972,snowmachine,,,
1899,494,1973,10/13/1973,\N,10/9/1973,11/10/1973,11/21/1973,snowmachine,,,
1900,494,1979,10/19/1979,\N,11/1/1979,11/26/1979,12/1/1979,snowmachine,,,
1901,494,1980,10/12/1980,\N,10/26/1980,11/19/1980,11/26/1980,snowmachine,,,
1902,494,1981,10/6/1981,\N,10/16/1981,11/13/1981,11/18/1981,snowmachine,,,
1903,494,1982,10/10/1982,\N,10/14/1982,10/29/1982,11/1/1982,snowmachine,,,
1904,494,1983,10/1/1983,\N,10/5/1983,11/5/1983,11/10/1983,snowmachine,,,
1905,494,1984,10/17/1984,\N,10/19/1984,10/31/1984,11/10/1984,snowmachine,,,
1906,494,1985,10/16/1985,\N,10/19/1985,11/2/1985,11/10/1985,snowmachine,,,
1907,494,1986,10/7/1986,\N,10/23/1986,11/9/1986,11/13/1986,snowmachine,,,
1908,494,1987,10/20/1987,\N,10/25/1987,11/1/1987,11/15/1987,snowmachine,,,
1909,494,1988,10/8/1988,\N,10/12/1988,10/30/1988,11/1/1988,snowmachine,,,
1910,494,1989,10/13/1989,\N,10/21/1989,11/7/1989,11/21/1989,snowmachine,,,
1911,494,1990,10/14/1990,\N,10/16/1990,11/19/1990,11/23/1990,snowmachine,,,
1912,494,1992,9/24/1992,\N,9/28/1992,10/30/1992,11/3/1992,snowmachine,,,
1913,494,1993,10/21/1993,\N,10/24/1993,11/20/1993,11/30/1993,snowmachine,,,
1914,494,1994,10/10/1994,\N,10/15/1994,11/25/1994,11/28/1994,snowmachine,,,
1915,494,1999,10/5/1999,\N,10/15/1999,11/15/1999,12/8/1999,snowmachine,,,
1916,109,2002,11/8/2002,\N,12/1/2002,1/24/2002,1/31/2002,snowmachine,,,
1917,273,2002,10/20/2002,\N,\N,12/23/2002,\N,,,,
1918,342,2002,10/6/2002,\N,10/9/2002,\N,\N,,,,
1919,469,2002,11/2/2002,\N,12/3/2002,12/5/2002,12/6/2002,snowmachine,,,
1920,499,2002,11/10/2002,\N,12/15/2002,\N,\N,,,,
1921,95,2002,12/10/2002,\N,12/10/2002,12/21/2002,12/31/2002,snowmachine,,,
1922,486,2002,10/16/2002,\N,10/12/2002,12/20/2002,12/20/2002,snowmachine,,,
1923,472,2002,10/16/2002,\N,12/4/2002,1/31/2002,1/31/2002,snowmachine,,,
1924,93,2002,10/29/2002,\N,11/10/2002,3/11/2002,2/18/2002,snowmachine,,,
1925,89,2002,10/29/2002,\N,11/10/2002,1/3/2002,12/28/2002,snowmachine,,,
1926,185,2002,11/27/2002,\N,12/5/2002,12/24/2002,1/1/2002,snowmachine,,,
1927,305,2002,12/18/2002,\N,12/18/2002,3/11/2002,3/26/2002,car,,,
1928,17,2003,9/21/2003,\N,10/4/2003,10/13/2003,10/15/2003,snowmachine,,,
1929,463,2003,10/19/2003,\N,10/19/2003,10/30/2003,\N,snowmachine,,,
1930,457,2003,9/13/2003,\N,10/15/2003,11/1/2003,11/2/2003,snowmachine,,,
1931,95,2003,10/30/2003,\N,10/21/2003,11/14/2003,11/16/2003,snowmachine,,,
1932,472,2003,10/20/2003,\N,10/21/2003,11/27/2003,11/27/2003,snowmachine,,,
1933,182,2003,10/28/2003,\N,11/13/2003,11/20/2003,11/24/2003,snowmachine,,,
1934,185,2003,11/10/2003,\N,11/12/2003,11/14/2003,11/18/2003,snowmachine,,,
1935,350,2003,10/22/2003,\N,\N,11/17/2003,11/22/2003,truck,,,
1936,491,2003,10/20/2003,\N,10/20/2003,11/24/2003,11/24/2003,snowmachine,,,
1937,341,2003,10/10/2003,\N,10/19/2003,11/21/2003,11/21/2003,snowmachine,,,
1938,342,2003,10/14/2003,\N,10/14/2003,\N,\N,,,,
1939,411,2003,10/8/2003,\N,10/11/2003,11/10/2003,11/22/2003,snowmachine,,,
1940,444,2003,10/8/2003,\N,10/8/2003,10/20/2003,10/22/2003,snowmachine,,,
1941,469,2003,10/18/2003,\N,10/29/2003,11/24/2003,11/24/2003,snowmachine,,,
1942,126,2003,11/14/2003,\N,\N,\N,\N,,,,
1943,163,2003,11/16/2003,\N,11/16/2003,12/10/2003,12/10/2003,snowmachine,,,
1944,427,2003,9/22/2003,\N,10/20/2003,11/18/2003,11/24/2003,snowmachine,,,
1945,69,2003,10/20/2003,\N,11/14/2003,11/30/2003,12/2/2003,snowmachine,,,
1946,379,2003,\N,\N,10/6/2003,11/25/2003,11/25/2003,snowmachine,,,
1947,358,2003,10/24/2003,\N,11/6/2003,11/14/2003,11/8/2003,snowmachine,,,
1948,207,2003,10/29/2003,\N,11/11/2003,11/23/2003,11/23/2003,snowmachine,,,
1949,109,2003,10/29/2003,\N,\N,12/10/2003,12/5/2003,snowmachine,,,
1950,310,2003,11/13/2003,\N,11/14/2003,12/10/2003,12/10/2003,snowmachine,,,
1951,93,2003,11/30/2003,\N,10/31/2003,12/24/2003,12/22/2003,snowmachine,, heavy overflow,
1952,89,2003,11/22/2003,\N,10/30/2003,12/8/2003,12/7/2003,snowmachine,,,
1953,242,2003,10/22/2003,\N,11/14/2003,11/16/2003,\N,snowmachine,,,
1954,182,2004,10/25/2004,\N,11/3/2004,11/5/2004,11/5/2004,snowmachine,,,
1955,17,2004,9/25/2004,\N,9/30/2004,10/2/2004,10/7/2004,snowmachine,,,
1956,510,2004,10/19/2004,\N,10/23/2004,10/22/2004,10/23/2004,snowmachine,,,
1957,475,2004,10/19/2004,\N,10/20/2004,\N,\N,,,,
1958,426,2004,10/2/2004,\N,10/20/2004,10/30/2004,11/4/2004,snowmachine,,,
1959,373,2004,10/19/2004,\N,10/27/2004,11/12/2004,11/18/2004,snowmachine,,,
1960,457,2004,9/6/2004,\N,9/25/2004,9/30/2004,10/2/2004,snowmachine,,,
1961,511,2004,9/18/2004,\N,9/29/2004,10/24/2004,10/26/2004,snowmachine,,,
1962,143,2004,10/30/2004,\N,\N,\N,\N,,,,
1963,95,2004,10/23/2004,\N,10/31/2004,11/20/2004,\N,,,,
1964,463,2004,9/28/2004,\N,9/28/2004,10/7/2004,\N,,,,
1965,341,2004,10/18/2004,\N,10/29/2004,11/7/2004,11/7/2004,snowmachine,,,
1966,472,2004,10/20/2004,\N,10/20/2004,11/1/2004,12/1/2004,snowmachine,,,
1967,379,2000,\N,\N,10/8/2000,11/18/2000,\N,,,,
1968,427,2004,9/27/2004,\N,9/27/2004,11/2/2004,11/10/2004,snowmachine,,,
1969,358,2004,10/30/2004,\N,10/18/2004,11/6/2004,11/8/2004,snowmachine,,,
1970,486,2004,10/20/2004,\N,10/20/2004,11/30/2004,11/30/2004,snowmachine,,,
1971,411,2004,10/22/2004,\N,10/1/2004,11/1/2004,11/10/2004,snowmachine,,,
1972,271,2004,10/31/2004,\N,11/1/2004,12/3/2004,12/5/2004,snowmachine,, trucks traveling on river.,
1973,350,2004,10/31/2004,\N,\N,12/7/2004,12/10/2004,snowmachine,,,
1974,104,2004,9/15/2004,\N,9/21/2004,\N,11/1/2004,plane,,,
1975,163,2004,11/1/2004,\N,11/25/2004,\N,\N,,,,
1976,342,2004,\N,\N,\N,12/31/2004,\N,,,,
1977,162,2004,11/5/2004,\N,11/5/2004,12/19/2004,12/19/2004,snowmachine,,,
1978,89,2004,10/18/2004,\N,10/21/2004,12/6/2004,12/20/2004,snowmachine,,,
1979,93,2000,10/19/2000,\N,10/24/2000,12/19/2000,12/18/2000,snowmachine,,,
1980,114,2004,11/1/2004,\N,\N,\N,\N,,,,
1981,242,2005,\N,\N,\N,1/5/2005,1/7/2005,,,,
1982,310,2004,10/25/2004,\N,10/4/2004,1/20/2004,1/20/2004,snowmachine,,,
1983,411,2005,11/6/2005,\N,10/15/2005,11/10/2005,11/15/2005,snowmachine,,,
1984,444,2004,10/22/2004,\N,10/1/2004,10/30/2004,11/10/2004,snowmachine,,,
1985,444,2005,10/26/2005,\N,9/15/2005,11/1/2005,11/15/2005,snowmachine,,,
1986,486,2005,10/15/2005,\N,10/15/2005,11/20/2005,11/20/2005,snowmachine,,,
1987,379,2005,10/1/2005,\N,10/10/2005,\N,\N,,,,
1988,427,2005,10/3/2005,\N,10/5/2005,11/6/2005,11/1/2005,snowmachine,,,
1989,69,2005,10/23/2005,\N,10/29/2005,\N,\N,,,,
1990,109,2005,10/30/2005,\N,\N,11/15/2005,11/27/2005,snowmachine,,,
1991,79,2005,11/1/2005,\N,11/10/2005,11/18/2005,11/25/2005,any,,,
1992,472,2005,10/23/2005,\N,10/22/2005,11/19/2005,11/20/2005,snowmachine,,,
1993,162,2005,10/26/2005,\N,11/4/2005,\N,12/1/2005,snowmachine,,,
1994,207,2005,10/25/2005,\N,10/30/2005,11/11/2005,11/11/2005,snowmachine,,,
1995,163,2005,10/28/2005,\N,11/10/2005,11/20/2005,11/20/2005,snowmachine,,,
1996,341,2005,10/12/2005,\N,10/28/2005,11/7/2005,11/16/2005,snowmachine,,,
1997,350,2005,10/11/2005,\N,\N,11/14/2005,11/14/2005,truck,,,
1998,142,2005,11/3/2005,\N,\N,\N,\N,,,,
1999,457,2005,10/1/2005,\N,10/3/2005,10/11/2005,10/12/2005,four wheeler,,,
2000,463,2005,10/13/2005,\N,10/7/2005,11/7/2005,11/7/2005,snowmachine,,,
2001,426,2005,10/10/2005,\N,10/29/2005,10/30/2005,10/31/2005,snowmachine,,,
2002,182,2005,10/25/2005,\N,10/31/2005,11/5/2005,11/7/2005,snowmachine,,,
2003,17,2005,9/26/2005,\N,10/1/2005,10/5/2005,10/6/2005,snowmachine,,,
2004,511,2005,10/1/2005,\N,10/30/2005,11/2/2005,11/5/2005,snowmachine,,,
2005,475,2005,10/14/2005,\N,10/15/2005,11/9/2005,11/9/2005,snowmachine,,,
2006,167,2005,10/13/2005,\N,10/27/2005,10/29/2005,11/10/2005,snowmachine,,,
2007,273,2005,10/27/2005,\N,10/27/2005,11/12/2005,11/12/2005,snowmachine,,,
2008,33,2005,10/8/2005,\N,10/9/2005,10/7/2005,11/10/2005,snowmachine,,,
2009,491,2005,10/12/2005,\N,10/14/2005,11/14/2005,11/14/2005,snowmachine,,,
2010,469,2005,10/26/2005,\N,10/29/2005,11/13/2005,11/13/2005,snowmachine,,,
2011,95,2005,10/25/2005,\N,11/1/2005,11/15/2005,11/23/2005,pickup truck,,,
2012,310,2005,10/29/2005,\N,10/30/2005,11/11/2005,11/14/2005,four wheeler,,,
2013,498,2004,10/31/2004,\N,10/31/2004,11/5/2004,11/26/2004,snowmachine,,,
2014,276,2008,10/9/2008,\N,10/12/2008,10/11/2008,10/24/2008,snowmachine\,,,
2015,121,2008,\N,10/24/2008,\N,\N,\N,,,,
2016,457,2008,9/14/2008,10/3/2008,\N,10/12/2008,10/15/2008,snowmachine\,,Ice melted 9/19 and formed again 9/28. 20 inches snow on ice 10/14.,
2017,32,2008,9/29/2008,\N,10/2/2008,10/5/2008,10/10/2008,four wheeler,,,
2018,429,2008,10/5/2008,10/8/2008,10/4/2008,\N,\N,,, still alot of open holes here and there.,
2019,341,2008,10/14/2008,\N,10/19/2008,10/27/2008,10/27/2008,snowmachine,,,
2020,511,2008,9/14/2008,\N,10/8/2008,10/18/2008,10/28/2008,snowmachine,,,
2021,79,2006,10/23/2006,\N,10/30/2006,11/30/2006,12/1/2006,any,,,
2022,271,2006,10/26/2006,\N,11/6/2006,11/10/2006,11/12/2006,snowmachine,,,
2023,358,2006,11/1/2006,\N,11/3/2006,11/7/2006,11/10/2006,snowmachine,,,
2024,114,2006,10/28/2006,\N,\N,\N,\N,,,,
2025,358,2008,10/15/2008,10/19/2008,10/15/2008,10/22/2008,10/24/2008,snowmachine,,,
2026,510,2008,10/14/2008,\N,10/20/2008,10/24/2008,10/25/2008,snowmachine,,,
2027,17,2008,10/1/2008,\N,10/3/2008,10/10/2008,10/14/2008,snowmachine,,,
2028,486,2008,10/11/2008,10/28/2008,10/11/2008,11/3/2008,11/3/2008,snowmachine,,,
2029,273,2008,\N,\N,\N,10/28/2008,10/30/2008,snowmachine,,,
2030,475,2008,10/10/2008,\N,10/11/2008,11/1/2008,11/2/2008,snowmachine,,,
2031,182,2008,10/9/2008,\N,10/30/2008,11/2/2008,11/3/2008,snowmachine,,,
2032,113,2006,10/27/2006,\N,10/31/2006,\N,11/18/2006,car,,,
2033,341,2006,10/25/2006,\N,10/29/2006,11/7/2006,11/14/2006,snowmachine,,,
2034,109,2006,11/1/2006,\N,11/10/2006,11/24/2006,11/30/2006,snowmachine,,,
2035,426,2006,10/14/2006,\N,10/15/2006,10/29/2006,10/31/2006,snowmachine,,,
2036,469,2006,10/28/2006,\N,10/31/2006,11/16/2006,11/18/2006,snowmachine,,,
2037,486,2006,10/25/2006,\N,10/25/2006,11/10/2006,11/16/2006,snowmachine,,,
2038,511,2006,10/13/2006,\N,10/17/2006,11/6/2006,11/15/2006,snowmachine,,,
2039,457,2006,10/13/2006,\N,10/17/2006,11/1/2006,11/18/2006,snowmachine,,,
2040,182,2006,10/23/2006,\N,11/9/2006,11/10/2006,11/12/2006,four wheeler,,,
2041,273,2006,10/26/2006,\N,\N,11/14/2006,11/16/2006,snowmachine,,,
2042,411,2006,10/18/2006,\N,10/10/2006,11/1/2006,11/4/2006,snowmachine,,,
2043,95,2006,11/1/2006,\N,11/3/2006,11/13/2006,11/23/2006,snowmachine,,,
2044,491,2006,10/22/2006,11/9/2006,10/24/2006,11/11/2006,11/12/2006,snowmachine,,,
2045,17,2006,10/7/2006,\N,10/11/2006,10/15/2006,10/18/2006,snowmachine,,,
2046,33,2006,10/21/2006,\N,10/22/2006,11/4/2006,\N,,,,
2047,463,2006,10/13/2006,\N,10/13/2006,10/30/2006,10/30/2006,snowmachine,,,
2048,182,2007,11/10/2007,\N,12/6/2007,12/13/2007,12/14/2007,snowmachine,,,
2049,472,2007,10/17/2007,\N,10/18/2007,10/29/2007,11/20/2007,snowmachine,,,
2050,379,2007,10/20/2007,12/5/2007,\N,\N,\N,,, still not safe.,
2051,469,2007,10/24/2007,\N,10/27/2007,12/6/2007,12/6/2007,snowmachine,,,
2052,274,2007,10/14/2007,\N,10/19/2007,11/22/2007,11/25/2007,snowmachine,,,
2053,276,2007,10/9/2007,\N,10/13/2007,11/30/2007,12/3/2007,snowmachine,,,
2054,98,2007,10/15/2007,11/15/2007,10/15/2007,\N,\N,,,,
2055,350,2007,9/15/2007,\N,\N,12/2/2007,12/2/2007,truck,,,
2056,341,2007,10/6/2007,11/11/2007,10/15/2007,11/4/2007,11/11/2007,snowmachine,,,
2057,411,2007,10/26/2007,\N,10/26/2007,11/6/2007,11/10/2007,snowmachine,,,
2058,17,2007,10/1/2007,\N,10/4/2007,10/6/2007,10/8/2007,snowmachine,,,
2059,50,2007,10/4/2007,\N,10/6/2007,10/23/2007,\N,,,,
2060,167,2007,10/9/2007,\N,10/9/2007,11/1/2007,11/11/2007,snowmachine,,,
2061,358,2007,10/9/2007,\N,10/10/2007,10/31/2007,10/31/2007,snowmachine,,,
2062,475,2007,10/1/2007,\N,10/7/2007,11/10/2007,11/11/2007,snowmachine,,,
2063,491,2007,10/8/2007,11/6/2007,10/10/2007,11/17/2007,11/17/2007,snowmachine,,,
2064,486,2007,10/11/2007,\N,10/11/2007,11/18/2007,11/18/2007,snowmachine,,,
2065,499,2007,11/6/2007,\N,11/13/2007,11/15/2007,11/20/2007,snowmachine,,,
2066,350,2006,10/20/2006,\N,\N,12/4/2006,12/4/2006,truck,,,
2067,379,2006,10/6/2006,\N,10/14/2006,11/30/2006,12/5/2006,snowmachine,,,
2068,167,2007,10/9/2007,\N,10/9/2007,11/1/2007,11/11/2007,snowmachine,,,
2069,510,2007,10/10/2007,\N,10/19/2007,10/22/2007,10/24/2007,snowmachine,,,
2070,363,2006,10/9/2006,\N,10/14/2006,11/12/2006,\N,,,,
2071,157,2006,10/26/2006,11/19/2006,\N,\N,\N,,,,
2072,174,2006,10/28/2006,11/8/2006,\N,\N,\N,,,,
2073,98,2006,10/12/2006,\N,\N,11/11/2006,11/13/2006,snowmachine,,,
2074,342,2006,10/18/2006,11/13/2006,10/28/2006,\N,\N,,,,
2075,279,2006,10/25/2006,\N,11/3/2006,11/12/2006,11/17/2006,snowmachine,, avg. roughness,
2076,167,2006,10/18/2006,\N,10/30/2006,11/15/2006,\N,,,,
2077,515,2006,11/6/2006,\N,\N,\N,\N,,,,
2078,465,2008,\N,\N,\N,11/6/2008,\N,,,,
2079,411,2008,10/28/2008,\N,10/10/2008,10/28/2008,10/28/2008,snowmachine,,,
2080,410,2008,10/18/2008,\N,10/18/2008,10/30/2008,11/5/2008,four wheeler,,,
2081,426,2008,9/30/2008,\N,10/12/2008,10/14/2008,10/14/2008,snowmachine,,,
2082,95,2008,10/20/2008,\N,10/25/2008,11/5/2008,11/10/2008,snowmachine,,,
2083,274,2008,10/9/2008,\N,10/12/2008,10/21/2008,10/31/2008,snowmachine,,,
2084,444,2008,10/27/2008,\N,10/10/2008,10/27/2008,10/28/2008,snowmachine,,,
2085,444,2008,10/27/2008,\N,10/10/2008,10/27/2008,10/28/2008,snowmachine,,,
2086,162,2008,10/23/2008,\N,10/24/2008,11/4/2008,11/15/2008,snowmachine,,,
2087,271,2008,10/10/2008,\N,10/13/2008,10/17/2008,10/29/2008,snowmachine,, trucks to travel downriver.,
2088,472,2008,10/16/2008,\N,10/16/2008,\N,11/15/2008,snowmachine,,,
2089,469,2008,10/25/2008,11/11/2008,10/26/2008,11/14/2008,11/18/2008,snowmachine,, very rough jumble.,
2090,350,2008,10/7/2008,\N,\N,11/4/2008,11/19/2008,truck,,,
2091,79,2008,9/25/2008,12/5/2008,10/15/2008,12/5/2008,12/15/2008,snowmachine,,,
2092,109,2008,10/21/2008,\N,10/26/2008,12/13/2008,12/9/2008,snowmachine,,,
2093,363,2008,10/3/2008,\N,10/10/2008,10/24/2008,11/10/2008,snowmachine,,,
2094,349,2008,10/3/2008,\N,10/10/2008,10/24/2008,11/10/2008,snowmachine,,,
2095,163,2008,10/26/2008,\N,10/20/2008,\N,\N,,,,
2096,379,2008,10/10/2008,10/21/2008,10/12/2008,11/12/2008,11/16/2008,snowmachine,,,
2097,342,2008,10/1/2008,\N,10/3/2008,\N,\N,,,,
2098,499,2009,10/28/2009,\N,10/30/2009,11/4/2009,11/8/2009,snowmachine,,,
2099,88,2009,10/25/2009,\N,10/26/2009,\N,\N,,,,
2100,427,2009,9/28/2009,\N,10/1/2009,10/17/2009,10/17/2009,snowmachine,,,
2101,279,2009,10/13/2009,11/5/2009,10/15/2009,11/7/2009,11/8/2009,snowmachine,,,
2102,182,2009,10/29/2009,11/12/2009,10/30/2009,11/15/2009,11/16/2009,snowmachine,,,
2103,472,2009,9/18/2009,11/4/2009,9/19/2009,11/16/2009,11/16/2009,snowmachine,,,
2104,491,2009,10/19/2009,\N,10/19/2009,11/14/2009,11/14/2009,snowmachine,,,
2105,475,2009,10/18/2009,11/2/2009,10/19/2009,11/7/2009,11/10/2009,snowmachine,,,
2106,271,2009,10/23/2009,10/23/2009,10/22/2009,10/31/2009,11/1/2009,snowmachine,,,
2107,273,2009,10/26/2009,11/7/2009,\N,11/8/2009,11/10/2009,snowmachine,,,
2108,98,2009,10/6/2009,10/30/2009,10/15/2009,\N,\N,,,,
2109,17,2009,9/23/2009,9/28/2009,9/26/2009,10/7/2009,10/18/2009,snowmachine,,,
2110,402,2009,10/1/2009,10/12/2009,10/8/2009,10/11/2009,11/8/2009,snowmachine,,,
2111,426,2009,9/29/2009,10/20/2009,9/29/2009,10/22/2009,10/24/2009,snowmachine,,,
2112,457,2009,9/25/2009,10/24/2009,9/28/2009,10/26/2009,10/28/2009,snowmachine,,,
